Object Type,Title,STAGE URL,Item ARK,Parent ARK,File Name,Item Sequence,Visibility,Name.photographer,Contents note,Date.created,Date.normalized,Description.note,Format.dimensions,Format.extent,Genre,Local identifier,Box,Item Number,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.rightsHolderContact,Subject geographic,Subject topic,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Work,Bell Untitled 0017,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1pc8rwp,ark:/21198/z1pc8rwp,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0017.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,"Edward Mensah, a manager at State Insurance Corporation.",2 1/2 x 3 1/2 in.,1 print,photographic prints|~|black-and-white photographs|~|sepia prints,meap0097_bell_b001_017|~|box: meap0097_bell_b001|~|item number: 017,meap0097_bell_b001,017,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Portrait,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc8rwp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pc8rwp/manifest
Work,Bell Untitled 0021,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1jm815r,ark:/21198/z1jm815r,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0021.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,An aerial view of a factory in Ghana.,2 3/4 x 3 in.,1 print,photographic prints|~|black-and-white photographs|~|sepia prints,meap0097_bell_b001_021|~|box: meap0097_bell_b001|~|item number: 021,meap0097_bell_b001,021,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Trade and Industry|~|Landscapes|~|Architecture|~|Environment,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm815r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jm815r/manifest
Work,Bell Untitled 0023,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1dv78c4,ark:/21198/z1dv78c4,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0023.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,A portrait of a woman.,2 5/8 x 3 5/8 in.,1 print,photographic prints|~|black-and-white photographs|~|sepia prints,meap0097_bell_b001_023|~|box: meap0097_bell_b001|~|item number: 023,meap0097_bell_b001,023,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Portrait,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv78c4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dv78c4/manifest
Work,Bell Untitled 0025,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1936hm8,ark:/21198/z1936hm8,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0025.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,An Akan festival procession led by the sacred stool with the chief and his soul carried in a palanquin. There are Linguist staff in display and the playing of the Bomaa and atumpan behind the chief.,2 5/8 x 3 5/8 in.,1 print,photographic prints|~|black-and-white photographs|~|sepia prints,meap0097_bell_b001_025|~|box: meap0097_bell_b001|~|item number: 025,meap0097_bell_b001,025,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Arts and Culture |~|Environment,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1936hm8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1936hm8/manifest
Work,Bell Untitled 0026,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z15f4g98,ark:/21198/z15f4g98,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0026.tif,,open,"Bell, Willis E.",,1975-1980,1975/1980,"A group portrait of the State Insurance company's board and management with Mr. Nyemitei, the company's first board chair, positioned in the center.",2 5/8 x 3 5/8 in.,1 print,photographic prints|~|black-and-white photographs|~|sepia prints,meap0097_bell_b001_026|~|box: meap0097_bell_b001|~|item number: 026,meap0097_bell_b001,026,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Portrait,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f4g98,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15f4g98/manifest
Work,Bell Untitled 0027,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z11p3qkj,ark:/21198/z11p3qkj,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0027.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,"An image of a modern wooden artifact, inspired by the Akan Akuaba doll",2 3/4 x 3 3/4 in.,1 postcard,photographic prints|~|black-and-white photographs|~|photographic postcards,meap0097_bell_b001_027|~|box: meap0097_bell_b001|~|item number: 027,meap0097_bell_b001,027,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Arts and Culture,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p3qkj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11p3qkj/manifest
Work,Bell Untitled 0028,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1wx3760,ark:/21198/z1wx3760,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0028.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,A possible self-portrait of Willis Bell.,2 3/8 x 3 3/4 in.,1 print,photographic prints|~|black-and-white photographs|~|sepia prints,meap0097_bell_b001_028|~|box: meap0097_bell_b001|~|item number: 028,meap0097_bell_b001,028,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Portrait,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx3760,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wx3760/manifest
Work,Bell Untitled 0029,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1s52gh1,ark:/21198/z1s52gh1,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0029.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,An aerial view of a storage facility in Accra.,2 3/4 x 3 3/8 in.,1 print,photographic prints|~|black-and-white photographs|~|sepia prints,meap0097_bell_b001_029|~|box: meap0097_bell_b001|~|item number: 029,meap0097_bell_b001,029,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Trade and Industry,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s52gh1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s52gh1/manifest
Work,Bell Untitled 0030,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1nd1qqd,ark:/21198/z1nd1qqd,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0030.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,An aerial view of a storage facility in Accra.,2 3/4 x 3 3/8 in.,1 print,photographic prints|~|black-and-white photographs|~|sepia prints,meap0097_bell_b001_030|~|box: meap0097_bell_b001|~|item number: 030,meap0097_bell_b001,030,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Trade and Industry,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nd1qqd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nd1qqd/manifest
Work,Bell Untitled 0031,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1hn0zwb,ark:/21198/z1hn0zwb,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0031.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,A construction site.,2 7/8 x 3 1/4 in.,1 print,photographic prints|~|black-and-white photographs|~|sepia prints,meap0097_bell_b001_031|~|box: meap0097_bell_b001|~|item number: 031,meap0097_bell_b001,031,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Trade and Industry|~|Environment,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hn0zwb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hn0zwb/manifest
Work,Bell Untitled 0033,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1cw076v,ark:/21198/z1cw076v,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0033.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,"Taylor Woodrow, formed in Britain in 1921, became Gold Coast's leading contractor by Independence in 1957. The company played a significant role in implementing Government construction programmes such as the Bank of the Gold Coast, the Ambassador Hotel, Kingsway Stores and Accra Town Roads Construction.",2 1/2 x 3 1/2 in.,1 print,photographic prints|~|black-and-white photographs,meap0097_bell_b001_033|~|box: meap0097_bell_b001|~|item number: 033,meap0097_bell_b001,033,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Trade and Industry,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cw076v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cw076v/manifest
Work,Bell Untitled 0034,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z18685vr,ark:/21198/z18685vr,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0034.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,Portrait of a man in spectacle wearing a suit and tie. There are multiple prints of the same sitter including: meap0097_bell_b001_034 - meap0097_bell_b001_050,2 1/2 x 3 1/2 in.,1 print,photographic prints|~|black-and-white photographs,meap0097_bell_b001_034|~|box: meap0097_bell_b001|~|item number: 034,meap0097_bell_b001,034,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Portrait,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18685vr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18685vr/manifest
Work,Bell Untitled 0035,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z14f7f4f,ark:/21198/z14f7f4f,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0035.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,Portrait of a man in spectacle wearing a suit and tie. There are multiple prints of the same sitter including: meap0097_bell_b001_034 - meap0097_bell_b001_050,2 1/2 x 3 1/2 in.,1 print,photographic prints|~|black-and-white photographs,meap0097_bell_b001_035|~|box: meap0097_bell_b001|~|item number: 035,meap0097_bell_b001,035,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Portrait,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f7f4f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14f7f4f/manifest
Work,Bell Untitled 0036,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10p6ph2,ark:/21198/z10p6ph2,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0036.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,Portrait of a man in spectacle wearing a suit and tie. There are multiple prints of the same sitter including: meap0097_bell_b001_034 - meap0097_bell_b001_050,2 1/2 x 3 1/2 in.,1 print,photographic prints|~|black-and-white photographs,meap0097_bell_b001_036|~|box: meap0097_bell_b001|~|item number: 036,meap0097_bell_b001,036,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Portrait,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p6ph2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10p6ph2/manifest
Work,Bell Untitled 0037,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1vx6615,ark:/21198/z1vx6615,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0037.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,Portrait of a man in spectacle wearing a suit and tie. There are multiple prints of the same sitter including: meap0097_bell_b001_034 - meap0097_bell_b001_050,2 1/2 x 3 1/2 in.,1 print,photographic prints|~|black-and-white photographs,meap0097_bell_b001_037|~|box: meap0097_bell_b001|~|item number: 037,meap0097_bell_b001,037,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Portrait,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx6615,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vx6615/manifest
Work,Bell Untitled 0038,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1r55f89,ark:/21198/z1r55f89,ark:/21198/z13j93dc|~|ark:/21198/z13b7wpn,Masters/MEAP/MEAPghana/images/4-0097_batch01_tifs_simple/meap0097_bell_b001_0038.tif,,open,"Bell, Willis E.",,1957-1978,1957/1978,Portrait of a man in spectacle wearing a suit and tie. There are multiple prints of the same sitter including: meap0097_bell_b001_034 - meap0097_bell_b001_050,2 1/2 x 3 1/2 in.,1 print,photographic prints|~|black-and-white photographs,meap0097_bell_b001_038|~|box: meap0097_bell_b001|~|item number: 038,meap0097_bell_b001,038,"Mmofra Foundation (Accra, Ghana)",still image,copyrighted,unpublished,"contact@willisbellarchive.org; mmofraghana@gmail.com; P.O. Box 165, Legon, Accra, Ghana",Greater Accra (Ghana)|~|Ghana,Portrait,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r55f89,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r55f89/manifest
